Id,SalePrice
1461,116125.17145950606
1462,164954.75756722485
1463,193917.54007019562
1464,201080.29965195624
1465,203850.4294400284
1466,175349.46831356152
1467,175422.52016556967
1468,160161.8969733342
1469,213307.20265636145
1470,116559.43991864947
1471,154321.20236092096
1472,96102.39193622887
1473,92214.7295044564
1474,144966.55535030176
1475,103108.40740544852
1476,381182.647107898
1477,265705.76870361133
1478,314524.9139810536
1479,309481.24893001094
1480,489536.99018287164
1481,314864.9725987338
1482,204641.91003626725
1483,185061.05133944438
1484,159046.8857510911
1485,184942.31694572253
1486,192292.82456056649
1487,344967.1201829943
1488,225369.23384081264
1489,204296.78956533113
1490,258885.1334618891
1491,207653.17435462872
1492,105723.52310060227
1493,191186.30340953256
1494,310954.44442931336
1495,293568.11850875185
1496,242882.91159261798
1497,175254.67862473917
1498,175361.93787393387
1499,161040.34838879315
1500,148202.63716276622
1501,195313.41181328616
1502,130772.4944835051
1503,362266.64003260597
1504,236145.6244400877
1505,224843.75524015707
1506,195448.0568862173
1507,263929.00895024044
1508,206699.36983762405
1509,159138.1839231685
1510,146149.97880361154
1511,163359.3002969303
1512,177040.6055686045
1513,156412.6779838547
1514,173698.2609519446
1515,211676.48978784482
1516,161109.90572656016
1517,186077.23289901734
1518,122828.28863816787
1519,222247.10284456186
1520,119967.80354786813
1521,137317.21075223683
1522,190766.49810602042
1523,115712.6472744063
1524,127157.72891859151
1525,119025.89808343447
1526,109532.57225978095
1527,103374.92249731171
1528,131720.74432984166
1529,160999.1040986914
1530,212290.76499929174
1531,132128.22174717876
1532,91859.7236362074
1533,163762.69726870162
1534,129251.20368907633
1535,156798.74678552672
1536,94876.95218805796
1537,49018.405431402396
1538,155338.72809449802
1539,210710.4603910603
1540,125104.83874290925
1541,146223.38925561792
1542,168462.96915786655
1543,191473.62013557757
1544,75364.63823323105
1545,121275.97682061358
1546,138696.56326460832
1547,138138.64328008943
1548,153277.89485716756
1549,127816.72846055166
1550,146090.16158327195
1551,103864.71235307356
1552,158889.81152657172
1553,164750.7978916098
1554,113186.3809894319
1555,163884.75009948944
1556,56855.85579727439
1557,143970.17828146124
1558,107737.13763664519
1559,65268.182120948695
1560,118391.75010975511
1561,153167.9213297285
1562,131537.78689652347
1563,129751.66721412922
1564,163088.48536214928
1565,162892.0177078278
1566,236623.4939882914
1567,74468.44810358391
1568,230361.7814501364
1569,145612.5751128487
1570,128904.32552075599
1571,84938.98617207778
1572,152679.96834882323
1573,273910.4349919063
1574,139771.43053416358
1575,237157.4565187144
1576,236415.99251660262
1577,181901.5237531545
1578,164434.3469540371
1579,137516.97278537048
1580,193738.3047142033
1581,158452.46130247795
1582,135176.97634593552
1583,283580.87821122725
1584,224989.43963121803
1585,131742.64238784392
1586,83611.43675019138
1587,106867.25670579007
1588,155771.12872564406
1589,110821.4460037975
1590,122673.59987132493
1591,90688.36330925566
1592,125562.72103812106
1593,129225.89224253195
1594,159605.06043834306
1595,122628.48854301606
1596,235397.79832095094
1597,220081.83082211425
1598,223900.54984588563
1599,190595.63742833328
1600,168878.79943214095
1601,53721.40760230551
1602,132171.00315561358
1603,41387.621932890266
1604,269616.0632301745
1605,229132.1060212919
1606,149938.16939683227
1607,171499.939228506
1608,202835.24322990808
1609,191788.38060210293
1610,155019.04134691495
1611,133095.89187884552
1612,189044.67961323296
1613,167807.56703002503
1614,133561.33449557947
1615,94885.68770395263
1616,71982.93929820284
1617,83822.58951235595
1618,135779.16692124412
1619,147094.5363236446
1620,190582.06704126115
1621,135128.06806272618
1622,155689.7536000829
1623,255088.71059630573
1624,204553.02628747458
1625,120944.27613562164
1626,169919.9102698217
1627,195164.20781606028
1628,283188.03706476267
1629,180574.44751092803
1630,365395.58765349933
1631,253582.3854507212
1632,251117.14446831198
1633,175093.22823487126
1634,184076.75306430948
1635,173393.23461908067
1636,145708.5436891676
1637,207439.35226333523
1638,185608.26500680094
1639,185074.96025028283
1640,243395.99191362242
1641,184245.6182572908
1642,253251.79216690402
1643,221078.17430126635
1644,238969.97139042354
1645,218596.7178117783
1646,158167.99699658083
1647,157874.53129967407
1648,129259.49922481598
1649,127818.85537005396
1650,106126.43649372007
1651,114751.51294886341
1652,96536.93797566387
1653,91957.90945321147
1654,144643.26579710213
1655,116355.02688532774
1656,139837.2505976395
1657,154185.88369643994
1658,145059.93279973514
1659,123666.13619194456
1660,151991.04144696222
1661,446802.9204953981
1662,393222.99483669735
1663,389850.44747374806
1664,535682.7378780837
1665,336001.4270642017
1666,330112.823590545
1667,392914.3046078053
1668,362860.80334087356
1669,320536.2231907778
1670,367144.5746746615
1671,273668.81262429635
1672,414129.5721458373
1673,297874.5225021035
1674,247638.67453505885
1675,203372.92902909036
1676,204955.35809807995
1677,218583.32883571973
1678,477597.4475782518
1679,393533.2000718966
1680,341862.7728022507
1681,280190.89013011236
1682,326984.4095122338
1683,189131.6176228252
1684,174097.56746361312
1685,173220.84000539914
1686,158345.28945295486
1687,165211.09936735337
1688,183896.39257359947
1689,189629.34399576625
1690,190886.33486876293
1691,178845.82950152725
1692,255350.22158884793
1693,173564.0081865613
1694,184783.02009515592
1695,170255.15097700106
1696,272715.70341017743
1697,179105.15820832032
1698,348295.86433387315
1699,332791.2953657049
1700,276056.3861435074
1701,286571.32438588876
1702,238596.83134168875
1703,230156.98503065176
1704,270531.95034788
1705,242158.04532745562
1706,194969.64858044006
1707,224133.89125116187
1708,204336.85707091703
1709,250429.14866322023
1710,219912.47883605747
1711,272726.20853942604
1712,254479.82384354222
1713,284642.17021427
1714,228150.5004544059
1715,212131.51403623197
1716,188501.09144785782
1717,175045.42160452975
1718,154230.75344329144
1719,231568.2208086098
1720,252865.68758523022
1721,151448.1504884692
1722,123074.50219790041
1723,154247.18679495266
1724,218798.23271836253
1725,249085.9276047313
1726,189137.35742545995
1727,152199.01016683236
1728,156571.63709349622
1729,178976.53326410084
1730,171764.31095601612
1731,111235.45028428832
1732,134171.02105128363
1733,119176.69553672662
1734,124426.31020052951
1735,92892.96962617789
1736,94293.8266886227
1737,294219.4800253249
1738,269735.37065105897
1739,249298.82149875833
1740,216211.01881966705
1741,188427.1188975496
1742,177955.96974578302
1743,170085.95538770666
1744,369376.2889164713
1745,227249.25154375337
1746,195742.5835736899
1747,226935.29020956857
1748,231564.6754508764
1749,135824.8074126304
1750,135653.8153551954
1751,239521.87647152017
1752,106780.61712646304
1753,159367.5947010765
1754,200844.95748117164
1755,177462.55371475083
1756,148890.53078944626
1757,120036.32517308461
1758,147663.31850304216
1759,164349.83598017227
1760,162157.11551415513
1761,156409.01005252358
1762,191989.00798393582
1763,189078.07724961347
1764,116522.74815032422
1765,187193.085707454
1766,188191.58944555218
1767,232779.23073931795
1768,141870.51028033093
1769,166173.9467666567
1770,149469.39214152202
1771,123027.473926634
1772,133656.56532192623
1773,111174.42615458593
1774,156599.26996592863
1775,141528.17929172033
1776,135139.7166899063
1777,110715.98380667917
1778,147152.8575706687
1779,138937.93448408507
1780,159982.58243167883
1781,129302.07738482844
1782,74821.5821891974
1783,148048.09972105318
1784,97784.47405970616
1785,143290.6368602812
1786,109648.1972813943
1787,150401.09603322938
1788,50453.8816148488
1789,106403.41343830506
1790,69638.12691817677
1791,205248.11415797492
1792,170715.54358587248
1793,141467.87220025982
1794,163843.133660851
1795,136741.66555870377
