Id,SalePrice
1461,119672.39857341256
1462,167218.2353770729
1463,200637.3245298832
1464,209035.68944769958
1465,187604.57148677815
1466,167579.23865443032
1467,172674.43259351945
1468,164278.60779074146
1469,200983.59728757507
1470,118818.13211660842
1471,154598.10226725644
1472,92571.70829275336
1473,101787.77597426489
1474,146575.83040480778
1475,108586.51505930666
1476,374294.52992919117
1477,263747.3472055414
1478,304731.84416039265
1479,297991.42649360676
1480,498762.73406018625
1481,335312.5538531632
1482,212311.63683351735
1483,185828.15227292615
1484,163267.3626743186
1485,193744.16844386506
1486,194911.2667136582
1487,353484.9620526086
1488,218714.93479898587
1489,208152.04528921586
1490,258455.08209506446
1491,204925.21432873953
1492,94090.52031442893
1493,201243.3116007515
1494,292462.5897225908
1495,286242.9572089142
1496,245325.3857684533
1497,183496.96439974557
1498,183088.58442698675
1499,160182.13935710958
1500,158624.75831448234
1501,182411.8792556791
1502,135703.89548178314
1503,307634.3172226989
1504,240653.40712749277
1505,228049.14034608842
1506,202780.22677585733
1507,251884.41209494192
1508,203053.95090996282
1509,157282.84202398267
1510,149329.87741640292
1511,168526.2163313964
1512,174674.90267133058
1513,148138.09978681215
1514,152228.26781708884
1515,203514.12267462522
1516,160930.92783042378
1517,173169.08343431572
1518,133776.01303831156
1519,217021.52832774338
1520,126909.51443133457
1521,136674.36296825777
1522,183371.03656401444
1523,120093.86358853459
1524,121385.66601816239
1525,118378.16097730726
1526,107366.58158703051
1527,109829.0546626316
1528,134628.05727444845
1529,160122.97722778723
1530,196445.0859659619
1531,107403.78898194656
1532,87521.96084989357
1533,154840.76058706015
1534,105816.09290614173
1535,156063.71842008122
1536,108549.21578474826
1537,65807.63670246757
1538,162084.2914379668
1539,201189.96735945216
1540,91107.11643146747
1541,149610.2740410437
1542,164505.60169879653
1543,184538.51366841403
1544,84300.02342659824
1545,115341.6747137725
1546,132479.4252639979
1547,138572.06951720815
1548,143233.86964214468
1549,120881.2798781637
1550,144976.3595139057
1551,109114.5538944014
1552,147435.4484340164
1553,150672.23874624635
1554,110037.76990266393
1555,165660.89481384103
1556,73590.15941757454
1557,126856.84857612733
1558,113003.97244763862
1559,71377.6845188193
1560,123052.98659571414
1561,138249.53138125638
1562,137973.3234171488
1563,121780.44339815504
1564,165420.1873667797
1565,162714.65575082242
1566,242863.96648074195
1567,81478.86787698447
1568,242594.26215104538
1569,143716.9978979823
1570,138983.95872245202
1571,121052.69562481281
1572,157275.36109419123
1573,265727.18042777275
1574,127613.44496828402
1575,247939.00696630302
1576,227965.2347381713
1577,188098.00040936476
1578,141287.9836592129
1579,151218.63041550125
1580,198730.7959362072
1581,153808.19735120775
1582,122694.58115971195
1583,293527.7911739128
1584,220838.9589646657
1585,135871.0846217452
1586,82162.20161804972
1587,105919.9690240751
1588,161753.1962938799
1589,102858.64506128198
1590,130004.93413346059
1591,99096.62286662415
1592,129108.72149489369
1593,127545.71075118288
1594,140863.30309505903
1595,130614.37432311248
1596,222246.8946802905
1597,221709.64637665905
1598,242525.47787528054
1599,184238.85572160114
1600,167190.20919091185
1601,62157.37142954738
1602,117839.1580286467
1603,63759.16135282998
1604,275014.12633020576
1605,232203.59833583073
1606,159191.92229548626
1607,164377.148685981
1608,232889.89760509465
1609,180887.77216482288
1610,153325.8354617073
1611,134420.11867032066
1612,183547.34422227516
1613,175215.29127364542
1614,128204.7123418276
1615,89459.1125783256
1616,76972.4157762243
1617,92838.19801731821
1618,131948.6585213326
1619,131166.10990870246
1620,152637.8460002951
1621,137978.05599950842
1622,141691.2701218979
1623,257804.46491558445
1624,204350.25956801965
1625,119343.52888185004
1626,178911.00405173385
1627,201679.14658358536
1628,281929.00857508235
1629,179972.22434873637
1630,370645.91814525763
1631,258073.77418914076
1632,264914.73052829376
1633,171211.95130082904
1634,188684.2797911058
1635,175106.4880471609
1636,144569.0411714845
1637,199001.490234629
1638,184111.40196454476
1639,186814.5047810686
1640,248213.50075660646
1641,189357.88985881457
1642,261000.22285618944
1643,221640.20208602323
1644,239164.57592153602
1645,206375.9449842379
1646,167734.67110884772
1647,158341.0286095803
1648,124319.9134475654
1649,137743.12452136006
1650,117508.63821276533
1651,117284.93406115926
1652,95353.62533448353
1653,99750.53289161643
1654,145013.61548233798
1655,126761.38220889238
1656,137671.68523041392
1657,154642.11029426448
1658,149742.91931386452
1659,121399.96560058795
1660,164360.4868416186
1661,439068.86543617136
1662,408195.24350912374
1663,404164.4525145559
1664,614380.3776492263
1665,326586.5672151886
1666,320217.7639776276
1667,398558.1524992409
1668,365440.6593915503
1669,306455.878385327
1670,362408.7751749908
1671,272717.79673935776
1672,403322.6044720401
1673,286562.86020046455
1674,240819.67165008772
1675,204410.37085867804
1676,199532.80509586577
1677,241818.90836918505
1678,465481.6621438031
1679,404794.4808709135
1680,355825.44146637677
1681,261645.037944922
1682,321836.8402268378
1683,187665.4011670466
1684,171760.46810331324
1685,173938.04193842868
1686,165931.7688887462
1687,176354.95804594253
1688,188977.18066113433
1689,193503.92395956483
1690,191212.0077754148
1691,183680.03630980785
1692,258803.40334969523
1693,169051.6957342574
1694,186002.08839561633
1695,165095.6586728089
1696,289141.45825488714
1697,172146.32550357765
1698,359118.44041285495
1699,321368.36633621156
1700,276257.2568713678
1701,269959.01654419804
