Id,SalePrice
1461,130495.35630250876
1462,171632.31077089597
1463,179282.78274473426
1464,188774.6910705654
1465,193251.9705328978
1466,184212.30067569806
1467,170209.83779747892
1468,175926.75352193823
1469,196702.87988650793
1470,114054.45352822472
1471,190692.72563333466
1472,115136.72679537398
1473,110015.9494633271
1474,147835.4709669505
1475,130892.04426482403
1476,298151.2224458235
1477,243470.91322925867
1478,263058.97332244867
1479,261504.86716960624
1480,333641.1948051282
1481,275901.8133852666
1482,213496.94345289122
1483,199807.76819690922
1484,170197.61822850961
1485,194258.23731548554
1486,206901.6541392602
1487,289841.8039099785
1488,236157.40997148462
1489,196755.4947478478
1490,198192.7967574083
1491,210548.34749143786
1492,122526.90489121657
1493,194896.84755611024
1494,263439.0923429916
1495,256961.090340609
1496,199248.29202154832
1497,188881.00510115718
1498,159810.65686806137
1499,156567.003181041
1500,146523.08987463452
1501,161475.860470673
1502,147706.25567788573
1503,235088.82317573015
1504,225394.73126829456
1505,208712.5285018392
1506,199589.23419194564
1507,229427.22312105494
1508,212151.51349739498
1509,176055.7033436135
1510,149370.20022659827
1511,148595.06286246065
1512,165194.47854060278
1513,182287.05080728536
1514,155594.75454772965
1515,199418.8631977603
1516,175603.77510915304
1517,163434.25375189193
1518,163728.63272494674
1519,209984.8936424978
1520,137903.18782894537
1521,145713.02414651544
1522,180214.01656396326
1523,124649.37204365352
1524,134651.76004590507
1525,130469.66022810941
1526,135364.70236526182
1527,109564.0836567734
1528,150242.8051071488
1529,140408.58745909724
1530,174669.74127716804
1531,121993.29551983466
1532,91660.92154810125
1533,144927.9847669564
1534,145632.79803144216
1535,162479.7156510814
1536,131029.75845092996
1537,73057.89633826655
1538,178550.71394897456
1539,201865.29297767938
1540,135273.16671494648
1541,158304.1857887455
1542,150759.6291999284
1543,193442.91455745365
1544,89515.10962430006
1545,129090.09682649178
1546,138215.4403124138
1547,136878.50659999996
1548,146952.43645118573
1549,117018.41272569055
1550,137605.08410574362
1551,131937.86471601482
1552,133931.61500518766
1553,135739.52998973822
1554,127939.80620490186
1555,176621.3651579716
1556,124693.55762466505
1557,117225.9579432327
1558,120051.23184774346
1559,106173.8484987519
1560,135997.7554257542
1561,138178.3441872723
1562,129317.77117278527
1563,123423.48882703592
1564,158475.76577823536
1565,151074.8476122045
1566,218709.61533032559
1567,96378.5609404129
1568,211221.29856159107
1569,129805.23418276868
1570,152569.93351652627
1571,136308.0797993122
1572,145180.45731919273
1573,231025.87826434828
1574,154698.26712076037
1575,204913.69882006457
1576,201972.90931655493
1577,192759.17675727265
1578,153862.6894996572
1579,146618.14351185228
1580,205181.23724920588
1581,150036.86397804986
1582,126145.13210474829
1583,263037.6419655032
1584,225984.09441982317
1585,140174.08310588187
1586,68296.08515103608
1587,126441.49252035025
1588,147824.6099444084
1589,119310.90091651226
1590,150986.40846450935
1591,93204.82385922155
1592,133219.73551550828
1593,126583.13578065441
1594,115082.93371986855
1595,124289.88473350568
1596,208046.88416337944
1597,187092.0005654073
1598,216993.4806168373
1599,170240.08023152806
1600,181433.2272617584
1601,58127.19572894299
1602,136173.3960151481
1603,99573.63900314792
1604,218437.46964214728
1605,239060.81107189145
1606,171516.70361546308
1607,221138.73862676427
1608,210542.7281392029
1609,196790.96199472924
1610,163024.59527356163
1611,159471.19293589692
1612,178676.01058336275
1613,174359.87641161634
1614,116041.52221228108
1615,81660.83595454942
1616,83574.99104827976
1617,99802.00268248109
1618,127143.63974632608
1619,134775.50293821064
1620,195979.65980420026
1621,150606.12972582888
1622,153763.47182601385
1623,242702.0431299606
1624,205450.40818563892
1625,140963.40572046515
1626,180665.91008102047
1627,189287.78234367303
1628,257195.56529532425
1629,197538.47543851053
1630,283259.4654933572
1631,217323.92582082085
1632,234346.87184336514
1633,184196.4000367988
1634,185279.1702363174
1635,175058.40770723866
1636,167489.26514020335
1637,179467.08951561016
1638,221968.58733987928
1639,197797.51840774855
1640,252727.15939246377
1641,200874.43200992793
1642,213458.9643946327
1643,229139.83115350897
1644,227705.12632752967
1645,173667.50964806278
1646,160652.60459774427
1647,180901.902666295
1648,144815.4379608761
1649,137798.779806893
1650,111093.32832444474
1651,117349.8005088457
1652,115762.11081051352
1653,115617.75822639701
1654,150544.28626752994
1655,146623.3782867622
1656,149013.6029299937
1657,151662.7429836431
1658,149491.63324595842
1659,130545.69807018481
1660,148644.11586193304
1661,321801.12868242984
1662,306290.71272160055
1663,290085.7435309163
1664,349673.62559385906
1665,268455.38027867064
1666,264369.21213290165
1667,302040.48878628266
1668,266519.7570925051
1669,249792.37263881156
1670,277753.0735237869
1671,236981.6801012241
1672,320260.66687147954
1673,268373.66687246365
1674,238945.95433464722
1675,183173.07984697007
1676,175534.539620093
1677,206900.48040469846
1678,340201.83683625364
1679,286367.6892597445
1680,265975.98368649033
1681,232341.67229157087
1682,256833.13328642846
1683,187404.1622037267
1684,196312.18123898204
1685,180166.9483655971
1686,174553.5993097602
1687,187702.32406034472
1688,201856.7699947485
1689,204312.23935078265
1690,195192.42738528692
1691,183606.86222205582
1692,243536.38355565752
1693,188159.6441560042
1694,179618.73558174772
1695,184961.35173801106
1696,252531.50680907382
1697,185133.82596817822
1698,285638.6225710755
1699,263157.42593280075
1700,224222.95966261675
1701,254113.41537889553
1702,250371.10314478984
1703,244147.10922771005
1704,247092.0171223971
1705,223240.29383792725
1706,313742.5208069085
1707,207872.16403165265
1708,207603.26458684893
1709,255816.91430078412
1710,221341.01037996166
1711,233866.18719067087
1712,249212.27875789476
1713,228773.0970321122
1714,215118.05014738673
1715,202233.49295795857
1716,195894.73520305203
1717,184497.04915677704
1718,144031.5538365108
1719,215549.16651710865
1720,232263.17193874117
1721,192749.1761883502
1722,136686.33706680508
1723,161860.3033172081
1724,208474.50594508243
1725,227178.29697421595
1726,184041.18763835574
1727,175813.01013529263
1728,192632.91847169749
1729,169324.46846801238
1730,157991.95795627902
1731,132518.7683498001
1732,124213.00765025592
1733,123933.81952261092
1734,134720.6854789175
1735,127992.73942250015
1736,123156.74669244805
1737,261209.60063499355
1738,214547.534877996
1739,242768.61121124457
1740,195888.7882094024
1741,170331.7523274598
1742,161564.29766222954
1743,174473.85932415372
1744,241598.23343589954
1745,226788.15911458255
1746,248143.7354195293
1747,222963.03082610734
1748,220810.05910588312
1749,156380.52493322192
1750,161770.61158080868
1751,236908.65737949958
1752,122134.57166890064
1753,167581.66601961918
1754,214369.85843817363
1755,180891.94362732908
1756,109737.77474286762
1757,121107.39751077139
1758,137196.88830287603
1759,175838.8560506593
1760,155945.2506673846
1761,153520.75545809665
1762,171537.30211209762
1763,182802.37929418255
1764,128404.70730740472
1765,191300.05967365767
1766,176405.01499054767
1767,197537.6949418033
1768,137932.18968413764
1769,184533.21597714024
1770,147371.44486739757
1771,141256.22251405974
1772,150867.57485583675
1773,128577.3730111774
1774,178061.2998211262
1775,144170.15841335195
1776,139773.70899050616
1777,112484.55034237202
1778,132783.1191892387
1779,118667.92186167375
1780,181351.6224558649
1781,139741.65099392028
1782,86359.52324648752
1783,143150.5123617562
1784,102533.24716212564
1785,127464.19338885107
1786,154527.49694921356
1787,171048.86993442997
1788,48666.36288553533
1789,114552.85794375533
1790,79503.84528751978
1791,215627.68400913465
1792,171260.49031607935
1793,154417.74600448375
1794,144548.49059307209
1795,151999.822242237
1796,147946.1912379049
1797,142957.11337195433
1798,130305.56549163889
1799,108219.01892738252
1800,137881.45977480564
1801,135167.69530001178
1802,166453.56738450337
1803,176171.42410546276
1804,134781.20992614614
1805,145927.15570853642
1806,142018.15762728243
1807,165836.93381409682
1808,137781.955133981
1809,115300.52463108039
1810,138968.17079710492
1811,108200.54570278201
1812,112093.61387357308
1813,133268.8884960874
1814,98179.92422076043
1815,49471.06448689205
1816,107510.61754364974
1817,121779.75630664793
1818,163127.6903029438
1819,130028.74560419896
1820,72167.00131310358
1821,143769.34225779236
1822,154541.8604223463
1823,66117.34686536377
1824,150952.94533313115
1825,138977.8032597551
1826,118102.21639142286
1827,120789.64721174914
1828,140486.05741744282
1829,128343.34151099583
1830,160908.77432244242
1831,188758.2243571283
1832,121601.36778418857
1833,165895.5472890959
1834,141680.67191491282
1835,144684.41984944293
1836,155767.37928031108
1837,81352.84310626496
1838,145987.24187307013
1839,91785.64250126095
1840,132745.30666173558
1841,149185.78143536003
1842,122991.65085879003
1843,142671.4411938036
1844,150684.40424139125
1845,167481.2545666105
1846,162896.22585804336
1847,191530.55554654213
1848,45323.82934716275
1849,118946.73263001826
1850,135407.18059722063
1851,162524.32316226352
1852,131496.95586548056
1853,132540.36859059305
1854,177629.91891738147
1855,188446.10755647658
1856,217819.61034595978
1857,144647.80744686435
1858,152822.5823252442
1859,136657.13353630973
1860,150132.73318025417
1861,135719.51570024947
1862,262315.526474071
1863,252244.7011223956
1864,252357.2033667328
1865,264662.23229701
1866,265591.4731562793
1867,229431.13869048
1868,257199.73751063063
1869,194738.28700119688
1870,215585.10054154554
1871,235227.3946567945
1872,181318.4551699622
1873,221191.2918996815
1874,145185.00401801654
1875,217391.4070554019
1876,193111.9232112122
1877,211365.70341919072
1878,215268.73494854517
1879,140560.08505914253
1880,129911.54581431743
1881,227301.2369776485
1882,255632.4869829047
1883,206563.53604853214
1884,220612.6263341968
1885,237956.69340889057
1886,256246.48760970525
1887,202621.44434036172
1888,240205.71411600476
1889,177039.84288316447
1890,129808.3581947456
1891,153021.9449243012
1892,106357.89736549242
1893,150645.28446779255
1894,144860.57931933578
1895,163974.2692984758
1896,132938.9201616876
1897,127544.19558788351
1898,131767.8866676565
1899,149268.53600097884
1900,144891.5609173908
1901,151149.73095082399
1902,154881.97814445107
1903,207662.43931335353
1904,136561.74145257022
1905,185980.22831199787
1906,163020.6923076704
1907,206419.27895150235
1908,122181.60977552483
1909,130633.68222949654
1910,130368.81553772041
1911,207058.931325129
1912,264823.33632010885
1913,156835.68241017486
1914,84257.50254142264
1915,220059.88610064192
1916,61467.800348879515
1917,243648.0451707853
1918,146891.9423817742
1919,170733.78669877962
1920,183717.38363925056
1921,293297.3345629856
1922,267785.42841626983
1923,213402.93888988163
1924,212980.35422383834
1925,224749.87155497094
1926,287356.3056012994
1927,139980.52917307286
1928,169112.67371063196
1929,120268.71974637223
1930,159302.82273520174
1931,134696.79362401282
1932,150760.25326951445
1933,160513.95352196813
1934,185859.016188719
1935,171582.2027997281
1936,187926.17986864437
1937,196369.50713268155
1938,177060.1832994235
1939,226967.74822421404
1940,193486.71996762996
1941,192245.03869989183
1942,194008.97106942028
1943,198598.51905289266
1944,275512.3670347455
1945,282984.9541562295
1946,195039.36143490596
1947,255149.78078673108
1948,205421.91260761872
1949,222939.45950869052
1950,189568.19743299275
1951,248655.06559767528
1952,226735.68593029704
1953,171792.60633090488
1954,220205.08811102668
1955,144316.87903444213
1956,259394.15805749706
1957,182213.96511495544
1958,267171.79256923264
1959,166341.76033356262
1960,118248.28803715215
1961,125529.86303020103
1962,115762.11081051352
1963,117238.44052373909
1964,119585.20409941293
1965,148109.85704231102
1966,148771.30407082295
1967,244651.53910365098
1968,301071.9907560778
1969,287957.0217963131
1970,320007.0135464567
1971,332647.4420737274
1972,290046.8593807097
1973,243328.74833008967
1974,262124.07031799512
1975,331806.4227034108
1976,237310.6229130285
1977,294002.71671894094
1978,302536.7070338737
1979,274043.88445903006
1980,210097.42465767774
1981,264157.1121726922
1982,209387.25421373622
1983,209387.25421373622
1984,177817.07235840565
1985,193543.38994690662
1986,201184.5236123061
1987,179620.00857907353
1988,182579.09747124926
1989,203629.91162561908
1990,216009.56764234594
1991,199967.7265698776
1992,214635.95847589363
1993,185830.78529785393
1994,240385.53196266014
1995,201109.91266423755
1996,248904.9055230351
1997,277675.7456347819
1998,264950.9511048555
1999,230428.33997381807
2000,268003.7462316838
2001,231456.87997993227
2002,227834.89409876807
2003,246844.24341750427
2004,237245.80081632017
2005,227425.1265996328
2006,219052.65385807084
2007,244374.04115687305
2008,190571.17416187935
2009,193339.82928169466
2010,211905.86338899386
2011,154099.98921603372
2012,190451.51074318067
2013,180431.1286270019
2014,185558.1943268269
2015,209662.43589169192
2016,188455.74702210113
2017,200600.43290866681
2018,132082.64634250532
2019,126691.24738766406
2020,126315.79145003141
2021,119180.40491988555
2022,192816.93229770017
2023,165552.7973140218
2024,229109.01969504892
2025,303980.92349689966
2026,177612.7748341049
2027,148010.602534101
2028,172738.92589493774
2029,158555.33268433088
2030,233310.6971136705
2031,210476.2770703137
2032,217929.1898669469
2033,224409.12701552612
2034,163130.9871814486
2035,213619.62350694684
2036,192962.0147114347
2037,193984.96346696472
2038,271549.6626627953
2039,207043.0136498513
2040,316853.82798591093
2041,240684.66856038876
2042,209442.3751063196
2043,179410.39424054758
2044,196367.80866276205
2045,211883.7276950947
2046,170116.2206467393
2047,148440.02362900556
2048,132309.9792202165
2049,178012.56682912642
2050,196488.10098425805
2051,106418.85700530975
2052,140834.764588496
2053,145691.08871840438
2054,90964.93377381863
2055,160510.9987984304
2056,151154.35732126716
2057,128807.662179697
2058,204054.72123452232
2059,140260.1712107946
2060,162380.498785106
2061,184755.12124942165
2062,138951.89807424322
2063,123520.92790785705
2064,140095.37624582165
2065,131275.21892702955
2066,196637.70833602932
2067,142797.215114339
2068,180538.1013325772
2069,89673.16847861827
2070,121304.86452414551
2071,92034.40434765992
2072,147284.76101778247
2073,138796.38264411766
2074,187111.47714550924
2075,159597.03248070256
2076,119082.61692627086
2077,144112.78377136128
2078,132054.8472906842
2079,149907.64061486052
2080,135555.19257419664
2081,147402.15703043444
2082,146877.8024230987
