Id,SalePrice
1461,120852.75
1462,133534.25
1463,195471.25
1464,186587.25
1465,211879.75
1466,174314.25
1467,172840.75
1468,152040.25
1469,212601.25
1470,126367.25
1471,158358.0
1472,143682.25
1473,100648.25
1474,179239.25
1475,119455.25
1476,333172.25
1477,227961.75
1478,290386.5
1479,265690.75
1480,465653.25
1481,331226.25
1482,201898.0
1483,173169.75
1484,158116.75
1485,165486.25
1486,189916.25
1487,330561.25
1488,225557.0
1489,171448.25
1490,234403.5
1491,163308.25
1492,104838.75
1493,179699.5
1494,311131.25
1495,313953.25
1496,234859.0
1497,184623.25
1498,159108.25
1499,161961.25
1500,143408.25
1501,181808.25
1502,140825.25
1503,-662218751886626.2
1504,237435.25
1505,234670.0
1506,215109.75
1507,256692.25
1508,225467.0
1509,171915.75
1510,145002.25
1511,156831.75
1512,177371.75
1513,141067.25
1514,161948.75
1515,201912.25
1516,137212.25
1517,192154.5
1518,129067.75
1519,236754.25
1520,122094.75
1521,170449.75
1522,188077.25
1523,119099.75
1524,127737.25
1525,122475.75
1526,105158.75
1527,97215.25
1528,127997.75
1529,144664.25
1530,221224.25
1531,143017.75
1532,92505.0
1533,172316.75
1534,111568.75
1535,145482.0
1536,99226.75
1537,122008.0
1538,147503.75
1539,231930.25
1540,121273.75
1541,162512.25
1542,150932.25
1543,201278.25
1544,77152.25
1545,111059.75
1546,133012.25
1547,150919.25
1548,176234.25
1549,89168.75
1550,144909.75
1551,131210.5
1552,166317.25
1553,157828.25
1554,78519.75
1555,177808.75
1556,81948.25
1557,133611.75
1558,99786.75
1559,220911924975443.25
1560,113983.5
1561,118605.75
1562,127430.75
1563,129639.25
1564,186144.75
1565,155560.75
1566,239040.25
1567,77028.25
1568,230279.75
1569,145786.75
1570,130259.25
1571,94037.75
1572,156999.75
1573,272791.5
1574,126273.75
1575,250783.75
1576,222846.25
1577,173612.75
1578,192013.75
1579,134623.25
1580,214689.75
1581,151930.25
1582,119034.75
1583,285341.75
1584,211094.25
1585,125718.75
1586,67766.75
1587,90460.75
1588,169439.75
1589,99781.75
1590,138288.75
1591,103188.75
1592,114080.0
1593,118258.25
1594,174795.75
1595,130724.0
1596,231413.75
1597,181234.25
1598,204178.25
1599,202276.75
1600,185232.5
1601,71731.75
1602,133600.75
1603,108692.75
1604,280693.0
1605,218364.75
1606,129739.75
1607,159792.75
1608,194527.0
1609,159623.75
1610,138674.25
1611,129286.25
1612,205094.25
1613,155202.25
1614,150627.5
1615,91578.25
1616,68878.25
1617,83236.25
1618,162853.75
1619,149667.75
1620,167969708767287.75
1621,135204.25
1622,152174.25
1623,295870.25
1624,208789.25
1625,118078.75
1626,164842.25
1627,188814.25
1628,321600.25
1629,176337.25
1630,345671.25
1631,222830.75
1632,266685.75
1633,160216.25
1634,182215.25
1635,156372.25
1636,148757.75
1637,200799.25
1638,186656.25
1639,220536.5
1640,240213.25
1641,183081.5
1642,213218.75
1643,217288.25
1644,211448.25
1645,220956.25
1646,167129.25
1647,154041.5
1648,117906.25
1649,137580.25
1650,127212.75
1651,99752.75
1652,101620.25
1653,105542.25
1654,129501.25
1655,134974.25
1656,146232.25
1657,201340.25
1658,155401.25
1659,125515.75
1660,181020.75
1661,437314.75
1662,345181.25
1663,345180.5
1664,436830.25
1665,296799.5
1666,308230.5
1667,325826.25
1668,326742.75
1669,296118.0
1670,324773.5
1671,254008.25
1672,409059.0
1673,346616.75
1674,241261.25
1675,192301.0
1676,177103.0
1677,212152.5
1678,464643.75
1679,354122.25
1680,329460.5
1681,285362.0
1682,300894.75
1683,189084.5
1684,160714.75
1685,184003.25
1686,152891.0
1687,162345.25
1688,175024.25
1689,179559.25
1690,189986.25
1691,174023.25
1692,269429.75
1693,153551.25
1694,174297.25
1695,159092.25
1696,252570.25
1697,162351.25
1698,345292.75
1699,357165.5
1700,266261.25
1701,291746.25
1702,240409.75
1703,224433.25
1704,264847.5
1705,239906.0
1706,342942.0
